id,archetype_id,name,price_multiplier_mean,price_multiplier_stdev,pixabay_term,characteristics,weights
86,10,Wrap z Kurczakiem,1.0,0.115,,"{""texture_chewy"": 0.6, ""physics_freshness"": 0.7, ""physics_temperature"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
87,10,Wrap Wegetariański,0.92,0.115,,"{""texture_chewy"": 0.6, ""physics_freshness"": 0.9, ""physics_temperature"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.4, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
88,10,Wrap z Łososiem,1.15,0.115,,"{""texture_chewy"": 0.6, ""physics_freshness"": 0.7, ""physics_temperature"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
89,11,Spaghetti Carbonara,1.07,0.133,spaghetti carbonara plate,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
90,11,Pasta Bolognese,1.0,0.1,pasta bolognese plate,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
91,11,Aglio e Olio,0.87,0.1,spaghetti aglio olio plate,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
92,11,Penne Arrabbiata,0.93,0.1,penne arrabbiata dish,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 1.0, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
93,11,Penne alla Vodka,1.03,0.133,penne alla vodka dish,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
94,11,Pasta Primavera,0.93,0.1,pasta primavera dish,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
95,11,Pasta Puttanesca,0.97,0.1,pasta puttanesca dish,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
96,11,Fettuccine Alfredo,1.0,0.133,fettuccine alfredo plate,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
97,11,Lasagne,1.17,0.133,lasagna portion,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
98,11,Ravioli,1.07,0.133,cooked ravioli with sauce,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
99,11,Tortellini,1.13,0.133,cooked tortellini with sauce,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.1, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
100,11,Gnocchi,1.0,0.1,gnocchi dish,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
101,11,Mac and Cheese,1.0,0.143,mac and cheese bowl,"{""flavor_umami"": 0.6, ""texture_chewy"": 0.7, ""physics_richness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""physics_temperature"": 0.1, ""_default"": 1.0}"
102,12,Pomidorowa,0.88,0.125,tomato soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
103,12,Ogórkowa,0.88,0.125,pickle soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.9, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
104,12,Rosół,0.75,0.125,chicken soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
105,12,Barszcz,0.88,0.125,beetroot soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
106,12,Żurek,1.12,0.15,zurek polish soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.9, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
107,12,Chłodnik,0.88,0.125,cold beet soup,"{""physics_temperature"": 0.1, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 1.0}"
108,12,Krem z Pomidorów,1.0,0.125,tomato soup creamy,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.6, ""texture_creamy"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
109,12,Krem z Grzybów,1.06,0.125,mushroom soup creamy,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.9, ""physics_richness"": 0.6, ""texture_creamy"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
110,12,Krem z Brokułów,0.94,0.125,broccoli soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.6, ""texture_creamy"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
111,12,Krem z Dyni,1.0,0.125,pumpkin soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.6, ""texture_creamy"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
112,12,Krem z Kalafiora,0.94,0.125,cauliflower soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.6, ""texture_creamy"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
113,12,Minestrone,1.12,0.125,minestrone soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
114,12,Gazpacho,1.0,0.125,gazpacho soup,"{""physics_temperature"": 0.1, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 1.0}"
115,12,Tom Yum,1.75,0.15,tom yum soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
116,12,Zupa Cebulowa,1.38,0.15,onion soup,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.6, ""physics_richness"": 0.4, ""texture_creamy"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.1, ""texture_chewy"": 0.1, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.3, ""physics_temperature"": 0.2, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
117,13,Shoyu Ramen,0.9,0.097,ramen soup,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.8, ""physics_temperature"": 0.9, ""physics_richness"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.2, ""physics_richness"": 1.3, ""_default"": 1.0}"
118,13,Miso Ramen,0.97,0.129,miso ramen,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.8, ""physics_temperature"": 0.9, ""physics_richness"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.2, ""physics_richness"": 1.3, ""_default"": 1.0}"
119,13,Tonkotsu Ramen,1.03,0.129,tonkotsu ramen,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.8, ""physics_temperature"": 0.9, ""physics_richness"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.2, ""physics_richness"": 1.3, ""_default"": 1.0}"
120,13,Pikantne Miso Ramen,1.03,0.129,,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.8, ""physics_temperature"": 0.9, ""physics_richness"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 1.0, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.2, ""physics_richness"": 1.3, ""_default"": 1.0}"
121,14,Pho Bo,1.04,0.111,,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.8, ""physics_freshness"": 0.7, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_temperature"": 0.2, ""physics_freshness"": 1.3, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
122,14,Pho Ga,0.96,0.111,,"{""physics_temperature"": 0.9, ""flavor_umami"": 0.8, ""physics_freshness"": 0.7, ""physics_richness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_temperature"": 0.2, ""physics_freshness"": 1.3, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
123,15,California Roll,1.0,0.12,california roll sushi,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
124,15,Dragon Roll,1.4,0.15,dragon roll sushi,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
125,15,Nigiri z Łososia,0.48,0.08,sushi nigiri,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
126,15,Nigiri z Tuńczyka,0.6,0.08,sushi nigiri,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
127,15,Sashimi z Łososia,1.28,0.15,sashimi,"{""flavor_umami"": 0.7, ""physics_freshness"": 1.0, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
128,15,Pikantne Maki z Tuńczyka,1.12,0.12,sushi maki,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.7, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
129,15,Philadelphia Roll,1.25,0.12,philadelphia roll sushi,"{""flavor_umami"": 0.7, ""physics_freshness"": 0.9, ""physics_temperature"": 0.3, ""texture_chewy"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.2, ""texture_crispy"": 0.5, ""flavor_sweetness"": 0.4, ""_default"": 1.0}"
